revolving,age,nbr_30_59_days_past_due_not_worse,debt_ratio,monthly_income,nbr_open_credits_and_loans,nbr_90_days_late,nbr_real_estate_loans_or_lines,nbr_60_89_days_past_due_not_worse,dependents
0.108876976,26,0,1.923920052,1550.0,15,0,1,0,0.0
0.090223456,67,0,0.380381013,9500.0,8,0,2,0,0.0
0.485303882,48,0,0.747914318,4434.0,16,0,2,0,0.0
0.295453549,59,0,0.222184685,8879.0,8,0,0,0,1.0
0.288890632,64,0,0.380003164,6320.0,10,0,2,0,0.0
0.334778337,44,2,0.553089382,5000.0,10,0,1,0,3.0
0.281869256,55,0,0.014359426,25000.0,1,0,0,0,2.0
0.184182787,35,0,0.121567582,3750.0,7,0,0,0,0.0
0.782628334,49,0,0.234640249,21500.0,11,0,1,0,2.0
0.436556312,91,0,0.399428805,2450.0,6,0,1,0,0.0
0.974266514,40,3,0.13130352,8407.0,5,3,0,1,1.0
0.267233741,41,0,0.273171583,5728.0,6,0,1,0,3.0
0.025386482,45,0,0.498228774,8750.0,8,0,1,0,0.0
0.9999999,62,0,0.110197734,4500.0,3,0,0,0,2.0
0.878940155,52,0,0.595330739,8223.0,21,0,1,0,0.0
0.9999999,31,0,0.063710181,1600.0,1,0,0,0,1.0
0.990643525,45,1,0.24838013,4166.0,3,2,0,1,0.0
0.505892271,43,0,0.522134878,4833.0,19,0,0,0,0.0
0.012403006,62,0,0.135310782,6000.0,8,0,1,0,1.0
0.453716407,47,0,0.382463466,2394.0,4,0,0,0,1.0
0.262838369,70,0,0.538187009,1400.0,4,0,1,0,0.0
0.0,64,0,0.6257497,2500.0,3,0,2,0,0.0
0.441842805,25,1,0.202749141,3200.0,8,0,0,0,0.0
0.051826773,63,0,0.467663517,10900.0,11,0,2,0,0.0
0.667666608,51,2,0.31674932,6250.0,5,0,3,0,3.0
0.246590092,59,0,0.093886771,28331.0,14,0,1,0,3.0
0.944043998,37,4,0.14515457,12000.0,7,1,0,1,1.0
0.05954365,52,0,0.284950123,13833.0,6,0,1,0,0.0
0.019705457,62,0,0.172182782,10000.0,10,0,1,0,1.0
0.067296896,66,1,0.153105862,8000.0,25,0,0,1,0.0
0.058944131,52,1,0.210871603,3200.0,4,1,1,0,2.0
0.9999999,52,0,0.0,3200.0,0,0,0,0,2.0
0.07755998,70,0,0.928535732,2000.0,13,0,1,0,0.0
0.681821212,45,0,0.44345701,4500.0,5,0,1,0,0.0
0.86151618,47,2,0.832653423,11275.0,19,0,7,0,1.0
0.707356174,35,2,0.614307932,4500.0,20,0,1,0,2.0
0.056375583,72,0,0.171016751,7700.0,6,0,1,0,0.0
0.0,46,0,0.0,3706.0,5,0,0,0,0.0
0.017734029,69,0,0.00666508,4200.0,7,0,0,0,0.0
0.957967745,52,2,0.379329846,14145.0,20,1,2,0,3.0
0.247452555,50,0,0.534135291,6400.0,13,0,2,0,2.0
0.565974846,61,0,0.682341416,8165.0,10,1,3,0,1.0
0.014566607,63,0,0.001840491,4889.0,3,0,0,0,0.0
0.9999999,42,2,0.325331971,7831.0,3,1,1,1,3.0
2.014975042,38,7,0.486752792,4566.0,10,1,1,1,3.0
0.120100345,75,1,0.534766697,2185.0,7,0,1,0,0.0
0.73835561,64,3,0.392008388,8583.0,8,0,3,0,1.0
0.741089284,51,2,0.152538607,9000.0,8,2,1,4,0.0
1.038288014,35,0,0.13022302,3900.0,2,0,0,0,4.0
0.9999999,38,0,0.0,2666.0,0,0,0,0,2.0
0.9999999,56,0,0.023253194,71000.0,2,1,1,0,3.0
0.0,44,0,0.226309513,10900.0,4,0,1,0,2.0
0.0,30,1,0.717682663,2312.0,10,0,0,0,0.0
0.106486548,42,0,0.105048676,8833.0,6,0,1,0,0.0
0.976900534,32,0,0.214566226,2800.0,5,0,0,0,0.0
0.475711244,51,0,0.517495396,3800.0,7,0,1,0,1.0
0.024685962,62,0,0.214157169,5000.0,9,0,1,0,0.0
0.001599929,47,0,0.388849881,7120.0,10,0,1,0,1.0
0.960358461,47,0,0.369278625,6750.0,9,0,0,0,1.0
0.9999999,44,98,0.0,6283.0,1,98,0,98,2.0
0.01061229,53,0,0.183434025,11420.0,14,0,2,0,3.0
0.447595495,50,1,0.316222222,8999.0,8,0,1,0,2.0
0.694715791,60,1,0.357590582,6540.0,7,0,2,0,0.0
0.044146459,43,0,0.792348955,7083.0,9,0,3,0,0.0
0.300126018,50,0,0.825217672,3100.0,9,0,1,0,0.0
0.948207171,27,0,0.005828476,1200.0,1,0,0,0,0.0
0.708774545,42,0,0.623062823,6000.0,11,0,1,0,3.0
0.706688393,40,0,0.649667881,4666.0,11,0,2,0,3.0
0.125267035,72,0,0.096627756,3083.0,6,0,0,1,0.0
0.265564591,39,0,0.19908899,9000.0,4,0,0,0,3.0
1.028277635,30,0,0.043920293,2458.0,1,0,0,1,0.0
0.924415117,57,1,0.633252493,3710.0,4,6,1,0,5.0
0.032993218,46,0,0.331172937,6325.0,8,0,2,0,1.0
0.015345635,43,0,0.031514998,7900.0,21,0,0,0,3.0
0.425249169,23,0,0.002497918,1200.0,2,0,0,0,0.0
0.984639165,56,2,0.593789607,4733.0,13,0,1,1,0.0
0.9999999,25,98,0.0,640.0,0,98,0,98,0.0
0.882193232,46,0,1.063873911,2410.0,16,0,2,0,0.0
0.340559184,87,0,0.490961446,6250.0,20,0,2,0,0.0
0.656716418,30,1,0.220610923,3240.0,4,1,0,0,0.0
0.0,60,2,0.000384468,2600.0,4,0,0,0,0.0
0.847827404,37,0,0.31810879,4356.0,4,0,0,0,3.0
0.0,85,0,0.0,8499.0,3,0,0,0,0.0
0.313764072,59,1,0.22195646,24666.0,11,1,1,0,0.0
0.500745115,53,1,0.41603811,5037.0,12,1,1,0,1.0
0.06120348,47,2,0.515281348,3500.0,12,0,1,1,0.0
0.879941337,36,0,0.502,3999.0,6,0,2,0,1.0
0.969430755,58,0,0.257654655,4800.0,3,0,0,0,0.0
1.028657114,44,1,0.480651935,10000.0,6,0,1,1,2.0
0.427886775,58,0,0.595830674,4700.0,20,0,2,0,0.0
0.873127734,34,0,1.96310241,2655.0,11,0,0,0,2.0
0.068243224,39,0,0.16329914,9650.0,5,0,1,0,2.0
0.221517106,41,0,0.589184206,6508.0,14,0,1,0,1.0
0.9999999,42,0,0.0,3000.0,0,0,0,0,2.0
1.001999334,31,2,0.451774113,2000.0,6,0,0,0,0.0
0.01802416,33,0,0.299203799,7158.0,8,0,1,0,0.0
0.0,49,1,0.235152969,5000.0,8,0,1,0,0.0
0.9332617,41,3,0.438092797,3900.0,12,1,0,1,5.0
0.9999999,63,98,0.0,986.0,0,98,0,98,0.0
0.9999999,27,0,0.0,2000.0,0,1,0,1,0.0
0.0,31,0,0.294950842,6000.0,7,0,1,0,0.0
0.90454453,47,0,0.072202359,18738.0,6,0,0,0,0.0
0.07475701,81,0,0.015195948,3750.0,3,0,0,0,2.0
0.808813904,45,1,0.239200151,5300.0,9,0,0,1,0.0
0.055194996,43,0,0.011710205,7770.0,7,0,0,0,0.0
0.014549131,76,0,0.011522712,10500.0,11,0,1,0,0.0
0.9999999,49,0,0.671610169,3775.0,3,0,1,1,1.0
0.9999999,52,0,0.539206498,3200.0,7,0,1,0,2.0
0.050855178,42,0,0.100813625,42156.0,57,0,1,0,2.0
0.0,73,0,536.0,0.0,2,0,0,0,1.0
0.031588432,54,0,0.356035437,5417.0,15,0,1,0,3.0
0.061987342,65,1,0.63668272,12250.0,24,0,13,0,1.0
0.537189689,55,1,0.509186352,2666.0,9,0,1,1,0.0
0.530217933,56,0,0.425542687,15800.0,15,1,4,1,0.0
0.054627101,32,0,0.172327828,3208.0,10,0,0,0,0.0
0.335242356,72,0,1.106268161,2408.0,14,0,1,0,0.0
0.040576483,63,0,0.675601868,13914.0,11,0,5,0,0.0
0.055493392,61,0,0.692369867,6185.0,17,0,3,0,0.0
0.9999999,36,0,0.476776154,6910.0,5,0,1,0,0.0
0.975817703,38,0,0.172235555,5416.0,11,0,0,0,0.0
0.984030269,51,1,0.178564287,5000.0,8,0,0,0,0.0
0.377395007,60,0,0.137997788,3615.0,4,0,0,0,0.0
0.970514711,51,3,0.164798546,3300.0,7,1,0,0,0.0
0.9999999,25,1,0.147821947,4200.0,4,2,0,0,0.0
0.974029347,57,3,0.236532811,4083.0,9,0,0,1,2.0
0.358803987,59,5,0.278403275,8792.0,7,1,2,2,2.0
0.472411266,89,2,0.64027671,1300.0,6,3,0,0,0.0
1.016983017,57,1,0.155837004,1815.0,3,0,0,0,0.0
0.703409228,38,0,0.035770272,7016.0,5,0,0,0,2.0
0.9999999,33,0,0.668147737,3600.0,8,0,1,0,3.0
0.0,76,0,0.496501166,3000.0,7,0,1,0,1.0
0.9999999,39,3,0.982287601,3330.0,7,4,1,0,2.0
0.640529197,47,0,1.498800959,1250.0,12,0,0,0,2.0
0.799112098,63,0,0.010024301,3291.0,3,2,0,0,0.0
0.011413036,59,0,0.003879728,6185.0,7,0,0,0,0.0
0.058843891,78,0,0.383226881,3600.0,8,0,1,0,0.0
0.644088721,70,0,0.41119316,5145.0,19,0,1,0,0.0
1.068490002,56,1,0.275668537,3028.0,6,0,0,1,0.0
0.862906603,42,2,0.69143078,10350.0,13,3,2,2,2.0
0.682417083,40,2,0.212115347,5166.0,2,3,0,1,1.0
0.044508081,32,0,0.012283959,7000.0,9,0,0,0,0.0
0.9999999,59,3,0.526412265,6000.0,4,0,2,0,0.0
0.163995105,66,0,0.061089377,6645.0,5,0,0,0,1.0
0.9999999,50,0,0.513381995,8219.0,5,0,2,0,3.0
0.012790073,72,0,0.082127858,15000.0,5,0,0,0,1.0
0.071297251,78,0,0.679888543,6100.0,12,0,4,0,1.0
0.019555929,68,0,0.40328119,2620.0,18,0,1,0,1.0
0.9999999,68,0,0.00379245,5800.0,1,0,0,0,3.0
0.9999999,56,0,0.416516697,5000.0,2,1,1,0,0.0
0.360614514,56,1,0.355334918,7150.0,18,0,1,0,0.0
0.123178471,51,0,0.272881095,6500.0,12,0,1,0,2.0
0.401328532,42,0,0.701520517,4800.0,8,0,1,0,2.0
0.160785713,62,0,0.525345622,10198.0,16,0,3,0,0.0
29.78488372,35,2,0.535538993,5500.0,10,2,0,4,0.0
0.399375671,54,0,0.064989518,6200.0,5,0,1,0,2.0
0.501705472,43,0,0.545671596,12983.0,16,0,5,0,3.0
0.306655246,58,0,0.169334784,12867.0,13,0,0,0,1.0
0.863052782,59,2,0.390243902,1598.0,7,1,0,1,0.0
0.660749507,55,1,0.266935748,9166.0,8,3,2,0,0.0
0.97152019,39,5,1.232553489,5000.0,13,1,2,2,1.0
0.9999999,38,0,0.858428314,5000.0,6,0,1,0,3.0
0.603677521,72,0,0.329550415,4581.0,7,0,1,0,2.0
0.257247584,43,0,0.62625792,10731.0,7,0,4,0,4.0
0.0,36,0,0.680863827,5000.0,9,0,4,0,1.0
0.78792496,55,2,0.512904183,3370.0,9,0,2,0,0.0
0.791151106,31,0,0.375396497,7250.0,5,0,2,0,0.0
1.043247122,46,0,0.617309165,3916.0,8,0,1,0,2.0
0.018715859,64,0,0.400792967,5800.0,6,0,2,0,1.0
0.0,39,1,0.130322103,2700.0,3,0,0,1,0.0
0.618664962,39,1,0.317244785,8100.0,10,0,1,0,2.0
0.031125034,67,0,0.472800857,8400.0,27,0,3,0,0.0
0.833020074,41,2,0.980011105,1800.0,11,1,0,0,2.0
0.236067721,72,0,0.383360766,13365.0,10,0,3,0,0.0
0.210718069,44,0,0.383261674,10000.0,4,0,1,0,0.0
0.779247363,53,2,0.604980192,5300.0,4,3,1,1,0.0
0.424146591,46,1,0.42166065,4154.0,5,0,2,0,0.0
0.058177368,81,0,0.032125881,6100.0,7,0,0,0,2.0
0.091636335,72,0,0.037848108,20000.0,2,0,0,0,0.0
0.735775775,39,0,0.676464457,4796.0,12,0,2,0,0.0
0.74245151,63,0,0.539054364,4800.0,9,0,1,0,0.0
1.061938062,33,0,0.767246551,5000.0,7,2,1,0,0.0
0.181718678,39,0,0.239963083,6500.0,6,0,1,0,2.0
1.157412212,59,6,1.290616751,4166.0,11,0,1,1,0.0
0.346234449,46,0,0.356827622,7703.0,9,0,2,0,0.0
0.292365949,50,0,0.420180551,8750.0,8,0,2,0,0.0
0.609579504,57,0,0.528693077,2700.0,8,0,0,0,0.0
1.115463635,31,1,0.854715095,3000.0,6,1,1,2,0.0
0.522910068,62,0,0.450878209,5180.0,12,0,1,0,1.0
0.051675716,59,0,0.630744369,9900.0,11,0,2,0,1.0
0.9999999,40,1,0.111972007,4000.0,1,4,0,0,1.0
0.388984599,67,0,2.317014308,5800.0,11,0,1,0,0.0
0.073062094,59,1,1.02999231,3900.0,15,0,4,0,1.0
0.714226203,28,2,0.197586727,1325.0,6,0,0,0,0.0
0.851905521,35,0,0.043021266,4090.0,1,0,0,0,3.0
0.0,28,0,0.011997001,4000.0,1,1,0,0,0.0
0.988204456,46,0,0.051937611,6218.0,7,0,0,0,1.0
0.165858987,50,0,0.103452339,8486.0,9,0,0,0,0.0
0.223283206,53,1,0.202449388,4000.0,22,0,0,1,0.0
0.036944649,50,0,0.313334333,6666.0,8,0,1,0,0.0
0.008980135,81,0,0.003787305,6600.0,10,0,0,0,0.0
0.268034045,35,0,0.433237058,4500.0,9,0,2,0,3.0
0.029995455,30,0,0.052232336,4613.0,6,1,0,0,0.0
0.122496476,61,0,0.295286247,19580.0,17,0,3,0,0.0
0.9999999,52,0,0.231479493,13970.0,8,0,3,0,0.0
0.007293689,27,1,0.136312089,4408.0,6,0,0,0,0.0
1.041916168,30,0,0.113963438,2570.0,4,4,0,0,3.0
0.108741684,62,0,0.060386791,7600.0,12,0,0,0,0.0
0.121190437,57,0,0.209883174,7446.0,6,0,1,0,0.0
0.011775495,66,0,0.121944855,11496.0,15,0,2,0,1.0
0.274028766,43,0,0.795201371,3500.0,13,0,1,0,0.0
0.945750303,56,9,0.6697303,6636.0,23,5,1,2,0.0
0.771485676,68,0,0.409070498,6680.0,12,1,1,0,0.0
0.865379072,42,0,0.453649479,7000.0,10,0,1,0,1.0
0.9999999,49,3,1.630205441,1800.0,5,1,2,1,1.0
0.0,27,1,0.179410295,2000.0,5,0,0,1,0.0
0.005950859,59,0,0.003246982,14166.0,10,0,0,0,1.0
1.001536098,46,0,0.23716252,7555.0,5,1,1,0,1.0
1.095726068,32,2,0.816591704,2000.0,5,1,0,1,0.0
0.174628426,36,0,0.276930767,4000.0,5,0,1,0,2.0
0.246529772,56,0,0.51465576,4400.0,8,1,2,0,0.0
0.638312444,45,1,0.04603469,9166.0,6,0,0,0,0.0
0.93549709,55,0,0.4502933,6477.0,10,0,2,0,0.0
0.308442256,47,0,0.213855729,9800.0,12,0,0,0,0.0
0.238778231,33,0,0.054103904,3252.0,4,0,0,0,3.0
0.064695009,63,0,0.524441762,3313.0,6,0,1,0,0.0
0.318221195,40,0,0.263713394,6726.0,10,0,0,0,4.0
0.128443927,70,0,0.350738807,9000.0,5,0,2,0,0.0
0.035926005,29,0,0.821444798,2200.0,9,0,1,0,1.0
0.795379684,56,0,0.604613234,8583.0,9,0,1,0,0.0
0.507029494,55,0,1.162945685,3000.0,13,0,1,0,2.0
0.183085055,47,0,0.814069038,3823.0,9,0,2,0,1.0
0.029744373,61,0,1.016541059,10216.0,18,0,6,0,0.0
0.759200232,61,0,0.191036668,4417.0,5,0,1,1,0.0
1.014189694,37,1,0.1740638,4325.0,5,0,0,2,3.0
0.688084748,29,0,0.744127936,2000.0,15,0,0,0,1.0
0.94615055,48,0,1.441558442,1000.0,7,0,0,0,0.0
0.006239279,73,0,0.344834346,5100.0,11,0,2,0,1.0
0.064407763,57,0,0.410510282,11816.0,11,0,3,0,0.0
0.087472764,56,0,0.690731573,7271.0,16,0,3,0,0.0
0.504875941,40,2,0.236601579,4813.0,13,0,1,0,1.0
0.855119207,49,3,0.578442312,4480.0,11,0,1,1,3.0
0.147423306,65,0,0.980299912,3400.0,16,0,2,0,0.0
0.0,78,0,0.064397472,19301.0,6,0,1,0,1.0
0.585012278,59,1,0.190483184,6808.0,5,0,0,0,1.0
0.930738409,48,0,0.56473921,6000.0,13,1,1,0,1.0
0.051909741,43,0,0.020383693,5003.0,4,0,0,0,2.0
0.013990614,60,0,0.599066874,6429.0,11,0,2,0,3.0
0.065197011,62,0,0.248863843,5500.0,8,0,4,0,0.0
0.99594711,39,0,0.514291289,10250.0,9,0,2,0,1.0
0.733362474,46,0,93.0,4.0,5,0,0,0,1.0
0.102940537,51,0,0.253783081,15000.0,14,0,2,0,0.0
0.993006993,55,0,0.006695549,5077.0,1,1,0,0,0.0
0.248944263,45,1,0.325941207,5816.0,17,0,2,0,2.0
0.402410463,53,2,0.362909273,4000.0,15,0,2,1,0.0
0.023728447,67,0,0.25574885,5000.0,5,0,2,0,0.0
0.052399047,69,0,1.575212867,1056.0,12,0,1,0,0.0
0.827592968,51,0,0.322573703,9293.0,12,0,1,0,5.0
0.0,42,0,0.25805316,5680.0,10,0,2,0,0.0
0.9999999,28,98,0.0,1664.0,0,98,0,98,0.0
0.034425423,55,0,0.220618266,14200.0,9,0,2,0,2.0
1.090834021,58,0,0.522462562,600.0,3,1,0,0,1.0
0.010956481,70,0,0.268609865,2229.0,9,0,1,0,0.0
0.054660832,63,0,0.026212283,71950.0,8,0,2,0,0.0
0.604042114,58,0,0.278831169,7699.0,10,0,2,0,0.0
0.93521735,45,5,0.548653106,5456.0,16,0,2,0,2.0
0.0,38,0,0.342777148,15000.0,8,0,3,0,2.0
0.108067081,79,0,0.366481427,3418.0,21,0,1,0,0.0
0.17270195,53,0,0.170834687,9236.0,8,0,1,0,0.0
1.105665556,47,4,0.143044619,5333.0,25,0,0,3,2.0
0.019738529,80,0,0.098550725,2069.0,5,0,0,0,0.0
0.114583742,61,0,0.220977902,10000.0,11,0,1,0,0.0
0.11991086,41,0,0.075113991,8333.0,6,0,1,0,0.0
0.020395921,64,0,0.491049383,3239.0,2,0,1,0,0.0
0.0,41,0,0.020483712,4051.0,3,0,0,0,3.0
0.0,74,0,0.546846665,4962.0,10,0,2,0,1.0
0.0,31,0,0.430122892,3498.0,10,0,1,0,0.0
0.618335726,36,1,0.197819528,29167.0,11,0,2,0,3.0
0.822052353,52,0,0.478036606,6009.0,9,0,1,0,2.0
1.336621455,47,1,0.012329224,3000.0,2,0,0,0,2.0
0.32372662,38,0,0.154904728,2833.0,2,0,0,0,0.0
0.363527295,46,1,0.502815768,8700.0,13,0,4,0,1.0
0.561013664,54,0,0.220194951,4000.0,7,0,0,0,2.0
1.009135948,67,0,0.979564638,2250.0,6,0,0,0,0.0
0.021143753,43,1,0.534407717,8500.0,18,0,2,0,2.0
0.022767217,54,0,0.009154421,4150.0,7,0,0,1,3.0
0.9999999,45,0,0.0,2000.0,0,3,0,0,0.0
0.300300967,40,0,0.529486852,7833.0,9,0,2,0,2.0
0.185227234,60,1,0.409786769,10973.0,17,0,1,0,1.0
0.962728967,39,0,0.496984098,5470.0,8,0,2,0,1.0
1.019350677,45,5,0.504165014,10083.0,10,0,1,0,2.0
1.091816367,31,1,0.048433681,4500.0,3,0,0,0,0.0
0.032126805,49,0,0.007657945,4700.0,6,0,0,0,1.0
0.106809622,47,1,1.022181983,4417.0,19,0,2,0,0.0
0.010326176,24,0,0.001206273,828.0,3,0,0,0,0.0
1.031996632,55,0,1.316683317,1000.0,4,0,2,0,0.0
0.969722936,27,0,0.110278524,7072.0,13,0,0,0,0.0
0.9999999,51,1,0.022189349,6083.0,3,3,0,0,8.0
0.667473409,31,1,0.165882925,6166.0,9,0,0,0,0.0
1.015320398,57,1,0.30448869,16975.0,11,0,2,0,0.0
0.022432569,66,0,0.333484265,4416.0,12,0,2,0,0.0
0.04844843,68,0,0.071964018,7336.0,14,0,0,0,0.0
0.9999999,52,0,0.001938402,4642.0,2,0,0,0,0.0
0.046156257,69,0,0.156302191,10178.0,11,0,2,0,0.0
1.059646784,52,5,0.529310582,14533.0,21,2,2,2,2.0
0.020771451,52,1,0.145539906,5750.0,12,0,1,1,0.0
0.526641476,34,0,0.310344828,2000.0,4,0,0,0,2.0
0.978007331,38,0,0.020222677,4400.0,2,1,0,0,2.0
0.031587105,58,0,0.122708681,6600.0,9,0,0,0,0.0
0.675675676,46,4,0.242889992,8262.0,10,0,0,1,0.0
0.850385371,39,0,0.225461963,8333.0,14,0,0,0,4.0
0.899950003,44,1,0.396804723,11516.0,9,0,2,0,4.0
0.04077472,42,1,0.043191362,5000.0,7,0,0,0,0.0
0.040223614,57,0,2945.0,0.0,10,0,1,0,0.0
0.94507086,45,1,0.552198688,9300.0,9,0,2,0,0.0
0.9999999,40,0,0.0,1800.0,0,0,0,0,0.0
0.998003992,41,0,0.020523498,3361.0,2,4,0,0,4.0
0.115972445,46,0,0.064703257,2240.0,6,0,0,0,0.0
0.002099895,63,0,0.739339118,5416.0,7,0,4,0,0.0
0.157760249,32,0,1.025867137,1700.0,7,0,1,0,1.0
0.9999999,60,1,0.327843738,5221.0,2,0,1,0,2.0
0.05879825,64,0,0.155652509,15585.0,23,0,3,0,1.0
0.241456569,37,1,0.808063979,3000.0,12,0,1,0,2.0
0.375046417,42,2,0.428960964,6967.0,12,0,1,0,2.0
0.960693153,41,0,0.138132595,6500.0,7,0,0,0,4.0
0.007984032,30,0,0.099960016,2500.0,3,4,0,1,0.0
0.011196136,51,0,0.102454227,7700.0,7,0,1,0,1.0
0.01557659,80,0,0.364702673,3665.0,11,0,2,0,1.0
0.040731976,45,0,1.161508428,10500.0,9,0,3,0,1.0
0.113483109,76,0,0.142117479,5600.0,6,0,1,0,1.0
0.0,28,0,0.180409795,2000.0,7,0,0,0,0.0
0.9999999,71,2,0.426476264,2590.0,6,1,1,0,0.0
0.838759292,62,1,0.408678666,7166.0,5,0,1,0,0.0
1.000555401,28,0,0.392425039,1900.0,5,0,0,0,1.0
0.946553508,49,2,1.508692903,12653.0,16,0,4,1,1.0
0.9999999,36,0,0.078653558,6000.0,2,0,0,0,0.0
0.034370094,60,0,0.265786711,6666.0,13,0,2,0,0.0
0.036959627,57,0,0.322111859,15000.0,14,0,1,0,0.0
0.600498823,46,0,0.656268746,5000.0,21,0,2,0,0.0
0.209079092,30,0,0.129945856,2400.0,7,0,0,0,0.0
1.016348774,36,0,0.143268539,4166.0,13,0,0,0,1.0
0.077128572,53,0,0.13876652,6809.0,7,0,1,0,1.0
0.946487433,66,5,0.698974359,7799.0,20,0,2,0,2.0
0.066603625,61,0,1.283395755,800.0,12,1,1,0,0.0
0.005281157,43,0,0.215544265,9250.0,7,0,2,0,2.0
0.060733396,61,0,0.008549573,20000.0,8,0,0,0,0.0
1.878292461,66,1,0.294759164,3300.0,4,2,1,1,0.0
0.333104765,62,0,0.507337526,6200.0,17,0,1,0,0.0
0.085843283,60,0,0.262075639,12400.0,14,0,1,0,0.0
0.092635683,47,0,1430.5,1.0,7,0,3,0,2.0
0.19803919,76,0,0.765429725,5200.0,10,0,3,0,0.0
0.9999999,61,0,0.113258186,3725.0,1,0,0,0,0.0
0.0,57,0,0.0,8500.0,3,0,0,0,3.0
0.9999999,64,0,0.0,9000.0,0,0,0,0,0.0
0.460321168,43,1,0.502492154,10833.0,15,0,4,0,3.0
0.913448735,51,4,0.132110303,8666.0,3,1,0,0,1.0
0.752056404,38,1,0.023323615,2400.0,4,0,0,0,2.0
0.887946998,42,0,0.887868464,6750.0,19,0,2,0,2.0
0.861962523,50,0,0.199013424,12365.0,16,1,0,0,2.0
0.6235699,36,0,1.003141959,3500.0,7,0,1,0,0.0
0.016323465,32,0,0.251965246,4833.0,9,0,1,0,0.0
0.797666788,28,0,0.287599602,4015.0,6,0,0,0,0.0
0.815819412,29,0,3.320341048,820.0,9,0,2,0,0.0
0.999917403,39,0,1.300131637,2278.0,6,0,1,0,3.0
0.10859427,25,0,0.149203999,2700.0,3,0,0,0,0.0
0.52841993,60,0,0.240646613,12000.0,8,0,1,0,1.0
0.617842876,36,0,0.01332889,3000.0,2,0,0,0,0.0
0.9500998,24,0,0.03848076,2000.0,4,0,0,0,0.0
0.072029642,57,2,0.502699683,5370.0,14,0,2,0,3.0
0.765815612,49,1,0.109975006,4400.0,5,1,0,0,3.0
0.41686573,29,0,0.182063587,3333.0,6,0,0,0,0.0
0.729129805,47,4,0.572032108,7100.0,12,0,2,0,2.0
0.017607153,54,0,0.277482657,16000.0,15,0,2,0,2.0
0.0,72,0,0.169970785,9583.0,3,0,1,0,0.0
0.968031968,42,1,0.622810765,2340.0,5,2,0,0,1.0
1.376873662,61,3,0.334577446,3750.0,10,1,0,2,2.0
0.009226736,53,0,0.00319936,5000.0,7,0,0,0,0.0
0.8938792,52,1,0.319909885,3550.0,10,0,0,0,0.0
0.00989307,54,0,0.108517021,7666.0,5,0,1,0,0.0
0.102002601,70,0,0.300199943,3500.0,17,0,1,0,0.0
0.234865214,31,0,0.89812671,4750.0,7,0,2,0,0.0
0.9999999,24,0,0.098901099,1000.0,3,1,0,0,0.0
0.00254351,41,0,0.252499546,5500.0,15,0,1,0,2.0
0.042004953,72,0,0.100071994,6944.0,8,0,0,0,0.0
0.293967474,58,0,0.333333333,4280.0,12,0,1,0,1.0
0.237903417,39,0,0.225078549,3500.0,5,0,0,0,2.0
0.729407731,30,3,0.960929088,6500.0,13,0,2,1,1.0
0.9999999,56,1,0.0,5166.0,0,3,0,0,0.0
0.9999999,37,1,0.243793911,4269.0,3,3,0,0,1.0
0.00365942,50,0,0.083714498,9400.0,14,0,0,0,0.0
0.40781316,48,0,0.901781834,2300.0,11,0,1,0,1.0
0.017759645,84,0,0.00519896,5000.0,6,0,0,0,0.0
0.058467029,57,0,0.118019995,4100.0,11,0,0,0,1.0
0.9999999,50,0,0.690140845,2768.0,6,0,1,2,0.0
0.573072147,55,0,0.483981571,9332.0,21,0,2,0,3.0
0.067352451,44,0,0.579401873,11000.0,4,0,2,0,1.0
1.23255814,30,0,0.020902757,3300.0,1,0,0,0,2.0
0.981672776,58,1,0.923397169,1200.0,10,9,0,1,1.0
0.671535643,54,0,0.653421442,11500.0,16,0,2,0,4.0
0.351978001,37,0,0.717040423,7000.0,9,0,1,0,3.0
0.242524917,28,0,0.19089626,2833.0,9,5,0,0,0.0
0.9999999,39,98,0.0,2200.0,0,98,0,98,1.0
0.9999999,33,1,0.10756148,4350.0,1,0,0,0,2.0
0.030975453,67,0,45.0,0.0,8,0,0,0,0.0
0.009772371,47,0,0.298771779,3500.0,9,0,1,0,2.0
0.082680397,43,0,0.840868637,5617.0,7,0,1,0,0.0
0.07023025,66,0,0.352905932,1668.0,21,0,0,0,0.0
0.012283541,35,0,2143.0,1.0,8,0,2,0,2.0
2.38e-05,39,0,1607.0,0.0,10,0,1,0,2.0
0.053929738,39,0,829.5,1.0,7,0,2,0,2.0
1.029169607,25,0,0.314345501,4300.0,18,0,1,1,0.0
1.359550562,55,3,0.300779459,2180.0,7,0,1,0,2.0
0.135187229,59,0,0.642991435,4786.0,13,0,1,0,1.0
0.553697638,31,1,0.24678324,3030.0,5,0,0,1,0.0
1.079184163,62,1,0.506017404,5400.0,9,0,2,1,0.0
0.050786045,44,0,0.204764803,11500.0,8,0,2,0,2.0
0.005790399,87,0,0.107071442,5500.0,16,0,1,0,0.0
0.016703138,61,0,0.002529156,7116.0,5,0,0,0,0.0
1.072992701,39,0,0.322342668,6641.0,9,0,1,0,0.0
0.033242436,54,0,0.207858638,4300.0,6,0,1,0,0.0
0.50989802,30,0,0.077922078,1000.0,1,0,0,0,0.0
0.61878713,46,0,0.392737162,6250.0,5,0,2,0,1.0
0.083961708,69,0,0.225443639,4000.0,6,0,1,0,1.0
0.962415034,30,0,0.289086687,2583.0,6,0,0,1,0.0
0.230330056,51,0,0.229885057,2000.0,7,0,0,0,3.0
