revolving,age,nbr_30_59_days_past_due_not_worse,debt_ratio,monthly_income,nbr_open_credits_and_loans,nbr_90_days_late,nbr_real_estate_loans_or_lines,nbr_60_89_days_past_due_not_worse,dependents
0.315506187,50,0,0.353313477,5371.0,10,0,1,0,0.0
29110.0,58,0,0.402559744,10000.0,7,0,1,0,0.0
0.015726932,99,0,0.008841175,9500.0,15,0,0,0,0.0
0.011298882,69,0,0.158122928,7841.0,21,0,1,0,0.0
0.477347482,49,0,0.341397329,10333.0,15,0,2,0,0.0
0.0,46,0,0.651575748,6250.0,7,0,3,0,3.0
0.013185761,82,0,0.211255535,7000.0,13,0,1,0,0.0
0.184176237,47,0,0.843078461,2000.0,9,0,2,0,0.0
0.23279224,53,0,0.236119737,8050.0,9,0,2,0,0.0
0.65591803,45,0,0.894096944,6250.0,16,0,1,0,3.0
0.667923314,39,0,0.401717445,8500.0,8,0,2,0,0.0
0.062678063,33,0,0.009892086,3335.0,3,0,0,0,0.0
0.165751474,46,0,0.109831235,3732.0,4,0,0,0,0.0
0.641080721,62,0,0.816797416,4333.0,8,0,1,0,0.0
0.114576192,45,0,0.402550355,6900.0,14,0,4,0,0.0
0.266693333,68,1,0.277178665,6861.0,9,0,1,0,2.0
0.9999999,43,3,0.699003067,2607.0,3,1,1,0,2.0
0.9999999,68,0,0.129622937,8300.0,3,0,1,1,0.0
0.245629838,49,0,492.0,0.0,5,0,0,0,3.0
0.021853523,61,0,0.007059298,4957.0,4,0,0,0,1.0
0.286564178,53,0,1.333712265,7916.0,17,0,7,0,0.0
0.017451773,56,0,0.277272273,10000.0,6,0,1,0,0.0
0.039719505,70,0,0.213683759,7000.0,10,0,1,0,1.0
0.01247799,68,0,0.003776938,4500.0,6,0,0,0,0.0
0.0,67,0,0.122651144,19583.0,23,0,1,0,1.0
0.0,43,0,0.191502655,3200.0,11,0,0,0,2.0
0.972605479,45,0,0.280106101,1884.0,4,0,0,0,0.0
0.910193878,64,0,0.23560599,10750.0,14,0,0,0,1.0
0.276966396,39,0,0.353329334,5000.0,5,0,1,0,3.0
0.010920628,79,0,0.085982859,3616.0,31,0,1,0,0.0
0.013897676,92,0,0.09234412,3800.0,6,0,0,0,0.0
0.015013585,60,0,0.130162595,11500.0,8,0,1,0,0.0
0.732394595,54,2,0.443452827,13333.0,10,0,2,0,2.0
0.905456256,53,0,0.242822454,7000.0,7,1,2,1,0.0
0.051788432,65,0,0.362773824,7166.0,16,0,2,0,0.0
0.079230732,61,1,0.193100862,8000.0,6,0,1,0,0.0
0.548278263,60,1,0.288193531,11408.0,12,0,2,0,0.0
0.128149229,74,0,0.158089596,2700.0,4,0,1,0,0.0
0.051000278,40,0,0.621875625,5000.0,8,0,2,0,0.0
0.007195496,82,0,0.003085362,2916.0,3,0,0,0,0.0
0.546761127,36,2,0.460756541,6000.0,7,0,2,0,0.0
0.359396771,35,0,0.347217594,3000.0,5,0,1,0,0.0
0.379767565,37,0,0.607410675,6800.0,13,0,2,0,3.0
0.80760962,48,0,0.501446988,3800.0,8,0,1,0,2.0
0.113415119,67,0,0.028660436,8024.0,10,0,0,0,0.0
0.0,36,0,0.147459039,3600.0,7,0,0,0,0.0
0.313384113,52,0,647.5,1.0,16,0,0,0,0.0
0.916805324,50,0,0.398816234,3547.0,8,0,1,0,2.0
1.487025948,53,1,0.478987466,4068.0,3,0,1,1,1.0
0.34500914,64,0,0.580802953,10834.0,25,0,2,0,0.0
0.065448596,53,0,0.242683054,9600.0,8,0,2,0,2.0
0.109294535,44,0,0.521924586,5860.0,5,0,2,0,3.0
0.360511398,57,0,0.559327731,5949.0,11,0,1,0,0.0
0.994935229,46,0,0.481028775,7853.0,13,0,2,0,3.0
0.94200464,44,0,0.136494471,6600.0,4,0,0,0,2.0
0.0,44,0,0.363727255,5000.0,5,0,2,0,1.0
0.0,49,0,0.293306807,7036.0,9,0,1,0,2.0
0.426567461,45,0,0.119992259,5166.0,5,0,0,0,3.0
0.119078372,47,0,0.472905419,5000.0,10,0,1,0,0.0
0.128448707,66,0,0.19642391,7661.0,8,0,1,0,1.0
0.746946607,58,1,0.292633189,7845.0,8,0,0,0,0.0
0.848136708,42,0,0.50090054,9993.0,8,0,2,0,1.0
0.9999999,82,0,0.0,2763.0,1,0,0,0,0.0
0.255793283,42,2,0.916517377,2790.0,10,0,1,1,0.0
0.194963133,65,0,0.298078909,9681.0,16,0,1,0,0.0
0.120282907,52,0,0.423152252,9700.0,17,0,2,0,0.0
0.757494149,68,6,0.091134178,10500.0,21,0,1,2,0.0
0.9999999,27,0,0.0,1733.0,0,0,0,0,0.0
0.977674109,37,1,1.606403013,1061.0,6,0,1,0,0.0
0.457051432,54,0,0.063968872,6424.0,2,0,0,0,2.0
0.105605514,73,0,0.037784828,6933.0,11,0,0,0,1.0
0.055972143,43,0,0.618677958,4250.0,9,0,2,0,3.0
0.031652756,45,0,0.755002327,4297.0,7,0,2,0,1.0
0.238982281,23,0,0.007774898,2700.0,2,0,0,0,0.0
0.056564398,58,0,0.202318605,19666.0,7,0,1,0,0.0
0.007725252,48,1,0.263018958,12500.0,10,0,2,0,0.0
0.051940837,29,0,0.064147751,7092.0,4,0,0,0,0.0
0.044818435,52,0,0.22316544,5300.0,16,0,1,0,1.0
0.021851473,80,0,0.004113816,5833.0,5,0,0,0,0.0
0.133896918,38,0,0.641615255,5348.0,5,0,1,0,0.0
0.014221432,45,0,0.082340832,6800.0,4,0,0,0,0.0
0.365606894,50,0,0.102706271,7574.0,5,0,0,0,2.0
0.028733209,54,0,0.125218914,1141.0,6,0,0,0,2.0
0.273919842,79,0,0.360690236,4751.0,15,0,1,1,1.0
0.092568773,34,0,0.313927044,10992.0,8,0,3,0,0.0
0.090219716,67,0,0.008868166,10937.0,4,0,0,0,2.0
0.193595728,78,0,0.257969799,2383.0,8,0,0,0,1.0
0.371268548,75,0,0.81859896,9806.0,20,0,6,0,0.0
0.032892565,64,0,0.003124805,16000.0,5,0,0,0,1.0
0.731003012,40,0,0.416867747,8702.0,12,0,1,0,2.0
0.012159938,79,0,0.00479872,3750.0,7,0,0,0,0.0
0.0,63,0,0.456221198,4990.0,10,1,1,0,1.0
0.0,81,0,0.061901723,4700.0,13,0,0,0,0.0
0.366258771,49,0,0.773806548,4000.0,12,0,2,0,1.0
0.127697633,62,0,0.318205063,7821.0,21,0,1,0,3.0
0.166000924,37,0,0.141984466,11458.0,8,0,2,0,1.0
0.300234988,37,0,0.101022263,42356.0,5,0,2,0,1.0
0.796464744,31,0,0.330279232,4583.0,11,0,0,0,0.0
0.001826064,88,0,0.04065989,6000.0,7,0,0,0,1.0
0.828865884,35,0,0.017840745,114344.0,11,0,2,0,2.0
0.260376554,49,0,0.437941608,7500.0,9,0,2,0,1.0
0.024019717,75,0,0.013768686,2541.0,5,0,0,0,0.0
0.9999999,27,0,0.152591171,3125.0,1,0,0,0,3.0
0.43980913,67,1,0.243988161,5405.0,10,0,0,0,0.0
0.022664222,68,0,0.016793283,2500.0,7,0,0,0,0.0
0.110510916,71,0,0.135540496,9000.0,7,0,0,0,1.0
0.659136907,45,0,0.334610898,6000.0,10,0,1,0,3.0
0.607107628,52,0,0.409073985,18800.0,21,0,3,0,2.0
0.439051743,45,0,0.724076281,1677.0,10,0,1,0,0.0
0.315390079,52,0,0.130933825,7056.0,8,0,1,0,1.0
0.9999999,92,0,0.056833559,6650.0,2,0,0,0,0.0
0.432555692,38,0,0.32266819,7000.0,6,0,3,0,0.0
0.069132147,52,0,0.322257806,2497.0,7,0,1,0,2.0
0.633182726,35,0,0.40842442,3750.0,5,0,0,0,0.0
0.0,23,0,0.0,898.0,2,0,0,0,0.0
0.343897593,41,0,0.157423251,9934.0,4,0,1,0,4.0
0.033937941,53,0,0.338018512,5833.0,16,0,2,0,0.0
0.020715323,69,0,0.260934766,4000.0,8,0,1,0,0.0
0.574170332,28,0,0.037185126,2500.0,4,0,0,0,0.0
0.00634439,78,0,0.106563422,2711.0,5,0,0,0,0.0
0.059242595,29,0,0.239040529,1208.0,3,0,0,0,0.0
0.228756025,53,0,0.323507628,6750.0,19,0,1,0,0.0
0.0,60,0,0.043952548,22000.0,15,0,1,0,2.0
0.973782772,36,0,0.073856975,852.0,2,1,0,0,0.0
0.903026209,64,0,0.691940829,12370.0,28,0,5,0,0.0
0.120641817,60,0,0.308935285,12500.0,14,0,1,0,0.0
0.551054225,46,0,0.425905598,5465.0,5,0,2,0,3.0
0.017666027,66,0,0.445234708,702.0,18,0,0,0,0.0
0.522938004,41,0,0.375344414,11250.0,10,0,2,1,1.0
0.037170806,50,0,0.320613853,9643.0,21,0,2,0,2.0
0.0,76,0,0.0,8000.0,5,0,0,0,0.0
0.639248113,62,0,0.269390582,5775.0,8,0,2,0,1.0
0.520033101,34,0,0.57295831,7003.0,6,0,1,0,2.0
0.129953875,71,0,0.448530089,10850.0,14,0,3,0,0.0
0.021714776,57,0,0.240832322,10716.0,10,0,1,0,0.0
0.157215599,36,0,0.698726232,10833.0,14,0,2,0,0.0
0.118345191,50,0,4249.0,0.0,16,0,1,0,1.0
0.9999999,40,0,0.000263089,3800.0,0,0,0,0,1.0
0.010419398,66,0,0.3195629,3751.0,7,0,2,0,0.0
0.005680079,36,0,0.102342159,9819.0,8,0,0,0,0.0
0.075391221,45,0,0.211515394,2500.0,15,0,1,0,0.0
0.012726887,83,0,4896.0,0.0,11,0,1,0,0.0
0.352963921,30,0,0.539591978,5783.0,7,0,2,0,0.0
0.9999999,52,0,0.643356643,1000.0,5,0,1,0,2.0
0.081735577,36,0,2238.0,0.0,7,0,1,0,2.0
0.490031135,57,0,0.392419493,14035.0,18,0,4,0,0.0
0.292308494,72,0,0.679722562,2450.0,12,0,1,0,0.0
0.015526708,46,0,0.240451523,6466.0,9,0,1,0,3.0
0.9999999,60,0,0.0,4200.0,0,0,0,0,0.0
0.177767651,56,0,0.050520165,14033.0,8,0,0,0,1.0
0.00109989,29,0,0.0,2947.0,1,0,0,0,1.0
0.0,58,0,0.285264178,4125.0,11,0,1,0,0.0
0.021324789,68,0,0.104505465,3750.0,7,0,0,0,0.0
0.208110548,37,0,0.019118471,12500.0,3,0,0,0,0.0
0.01621826,49,0,0.262679513,5500.0,11,0,1,0,2.0
0.401298318,58,1,0.375,8167.0,6,0,1,0,5.0
0.078534132,49,0,0.380691598,6390.0,7,0,1,0,0.0
0.074962947,51,0,0.462393067,9000.0,4,0,1,0,2.0
0.005090724,58,0,1.109296901,3000.0,6,0,2,0,0.0
0.0,83,0,0.0,629000.0,3,0,0,0,0.0
0.039091749,30,0,0.133965109,4642.0,9,0,0,0,0.0
0.312571479,33,0,0.107851172,6100.0,5,0,0,0,0.0
0.008571034,56,0,0.347860856,2500.0,7,0,0,0,1.0
0.303523548,39,0,0.381197056,7200.0,10,0,1,0,3.0
0.567721614,54,0,0.870671673,2396.0,5,0,2,0,1.0
0.26184921,49,0,0.038373237,3048.0,2,0,0,0,1.0
0.058512614,63,0,0.124047417,7085.0,4,0,1,0,0.0
0.069172504,76,0,0.318157472,3733.0,13,0,1,0,0.0
0.132373721,54,0,0.451354953,2250.0,6,0,0,0,1.0
0.349253029,60,0,0.501678791,3573.0,4,0,1,0,0.0
0.565350854,51,1,0.367516918,9604.0,12,0,2,0,5.0
0.407393611,50,0,0.8148783,5833.0,14,0,2,0,2.0
0.02639868,56,0,1.050985433,2333.0,14,0,1,0,2.0
0.0189865,83,0,0.009256085,5833.0,10,0,0,0,0.0
0.479262892,39,0,0.274680785,3210.0,7,0,0,0,1.0
0.808845349,57,0,0.453161681,13204.0,14,0,3,0,0.0
0.037398408,60,0,0.118500963,6750.0,10,0,0,0,0.0
0.074654359,37,0,0.143234271,25000.0,7,0,1,0,3.0
0.025348733,66,0,0.098797762,8400.0,3,0,0,0,0.0
0.048798699,29,0,0.009816397,5500.0,8,0,0,0,0.0
0.120029729,33,0,0.308527353,7000.0,6,0,2,0,1.0
0.377035133,37,1,0.017992803,2500.0,4,0,0,0,2.0
0.218657755,53,0,0.315635452,9567.0,22,0,1,0,1.0
0.40908263,55,0,0.482122261,2600.0,10,0,0,0,0.0
0.878535774,65,0,0.231804281,6539.0,6,0,1,0,1.0
0.116102365,56,1,0.037974684,1500.0,3,0,0,0,0.0
0.675984493,41,1,0.320259149,5710.0,7,2,1,2,0.0
0.113882749,48,0,0.677655678,1364.0,7,0,0,0,0.0
0.025540565,75,0,0.129049057,9600.0,9,0,1,0,0.0
0.9999999,45,0,0.202692107,7651.0,2,0,1,0,0.0
0.008267948,63,1,0.288798632,14033.0,11,0,1,0,0.0
0.008027366,34,0,0.027477102,1200.0,15,0,0,0,0.0
0.645799373,34,0,0.614069297,6666.0,13,0,1,0,1.0
0.212684734,70,1,1.203265456,5450.0,11,0,2,0,0.0
0.152184782,30,0,0.228141285,5180.0,7,0,0,0,1.0
0.0,28,0,0.57467635,3166.0,3,0,1,0,0.0
0.00889911,72,0,2.379233759,1800.0,10,0,3,0,0.0
3.812214239,33,0,0.432078396,20000.0,10,0,3,0,0.0
0.034631867,39,0,1972.0,0.0,5,0,1,0,2.0
0.0,44,0,0.300464499,7534.0,9,0,1,0,1.0
0.0,64,0,0.105089711,5461.0,9,0,1,0,0.0
0.416070055,37,0,0.320841794,5416.0,11,0,2,0,1.0
0.107725735,45,0,0.650451836,5200.0,5,0,2,0,1.0
0.380705255,38,0,0.501861331,4297.0,13,0,1,0,5.0
0.009677823,86,0,0.056446574,4800.0,9,0,0,0,1.0
0.085134733,51,0,0.671202444,3600.0,13,0,2,0,3.0
0.004210157,74,0,0.000333222,3000.0,3,0,0,0,0.0
0.001056094,43,0,0.258274232,1691.0,16,0,1,0,1.0
0.059802933,30,0,0.232041914,7252.0,6,0,2,0,0.0
0.054130677,54,1,0.253968254,8000.0,13,0,1,0,3.0
0.238594588,52,0,0.474254291,6000.0,15,0,2,0,2.0
0.0,78,0,0.0,10000.0,2,0,0,0,0.0
0.0,38,0,0.7902722,2240.0,9,0,2,0,0.0
0.317376953,58,0,0.406372166,5115.0,10,0,1,0,1.0
0.625252203,64,0,0.499584718,7223.0,11,0,1,0,1.0
0.004930228,61,1,0.546092653,4273.0,10,0,2,0,0.0
0.0,59,0,0.281738533,5820.0,7,0,1,0,1.0
0.557822109,41,0,0.324947832,8625.0,8,0,1,0,3.0
0.943050743,42,0,3233.0,0.0,4,0,0,0,2.0
0.04154673,39,0,0.544229515,4600.0,10,0,1,0,2.0
0.516566393,38,0,0.087309315,3080.0,6,0,0,0,1.0
0.9999999,54,0,0.120169198,5200.0,6,0,0,0,0.0
0.197035643,48,0,0.010926573,4575.0,2,0,0,0,1.0
0.02029797,70,0,0.003921569,2804.0,1,0,0,0,1.0
0.0,60,0,0.170392211,14583.0,12,0,1,0,2.0
0.050437982,77,0,0.010690552,3460.0,3,0,0,0,0.0
0.0,66,2,0.279759036,4149.0,8,0,1,0,3.0
0.031530545,73,0,0.004850445,2473.0,2,0,0,0,0.0
0.008874723,60,0,0.244949495,1583.0,5,0,1,0,0.0
0.308865728,68,0,0.614710314,7300.0,12,0,2,0,0.0
0.011252226,62,0,0.002428225,7000.0,4,0,0,0,0.0
0.054485872,61,0,0.647285033,6500.0,13,0,1,0,3.0
0.139501826,49,0,0.471950321,9500.0,11,0,3,0,2.0
0.062212095,55,0,0.249231869,13994.0,11,0,2,0,2.0
0.335010076,62,0,0.327952001,16166.0,9,0,2,0,1.0
0.771796945,49,0,0.459127044,13333.0,14,0,2,0,3.0
0.077572174,59,0,0.172881669,10833.0,5,0,1,0,0.0
1.107784431,43,0,0.093270008,9895.0,6,0,0,0,3.0
0.082695253,53,3,0.238342717,6926.0,8,0,1,0,1.0
0.943309873,73,0,3.629550321,466.0,6,0,0,0,0.0
0.675071733,50,0,1.035990582,2972.0,6,0,2,0,1.0
0.804260985,49,2,0.187716792,4900.0,5,1,0,0,1.0
0.330834583,34,2,0.174767322,2900.0,4,1,0,0,0.0
0.04266517,25,0,0.010585122,3400.0,3,0,0,0,0.0
0.370908325,45,0,0.443358921,4298.0,9,0,1,0,1.0
2.084909301,50,1,0.117235463,37300.0,8,0,2,0,3.0
0.099330022,47,0,1.081314073,4291.0,7,0,2,0,0.0
0.514630201,46,0,0.371219357,3140.0,5,0,1,0,0.0
0.405199854,51,0,0.389178289,5950.0,11,0,1,0,0.0
0.382773538,52,1,0.148455094,11100.0,15,0,0,0,0.0
0.686888525,55,0,0.333501006,21867.0,12,0,2,0,0.0
0.665629493,37,0,0.371004691,9166.0,9,0,2,0,2.0
0.019772477,47,0,0.263645096,11450.0,24,0,2,0,1.0
0.104031969,30,0,0.138311522,3896.0,12,0,0,0,1.0
0.267253808,41,1,0.216356729,5000.0,5,0,0,0,3.0
0.230104833,38,0,0.563944029,6145.0,12,0,2,1,2.0
0.609245345,63,0,0.337709485,23688.0,18,0,2,0,3.0
0.197155114,55,0,0.350909939,15000.0,13,0,2,0,0.0
0.22316421,47,0,0.318517186,5556.0,5,0,0,0,0.0
0.9999999,50,0,0.044712345,6552.0,1,1,0,1,4.0
0.069591528,57,2,0.06769259,10916.0,10,0,1,0,0.0
0.064582067,29,0,0.091503268,2600.0,8,0,0,0,0.0
0.00507085,84,0,0.000666756,7498.0,5,0,0,0,0.0
0.00319936,48,0,0.286428393,4000.0,9,0,0,0,0.0
0.191063847,45,0,0.258303773,3100.0,6,0,1,0,0.0
0.946504305,42,0,0.15911659,9734.0,6,0,0,0,3.0
0.011252567,82,0,0.065409883,3500.0,11,0,1,0,0.0
0.618052428,28,0,0.067386523,5000.0,5,0,0,0,0.0
0.0,59,0,1.333333333,4916.0,6,0,3,0,1.0
0.022842414,36,0,0.711119459,5323.0,11,0,3,0,2.0
0.441967234,42,1,0.218270456,18050.0,11,0,1,0,0.0
0.096537644,68,0,0.430909516,4276.0,6,0,2,0,0.0
0.999972212,58,0,0.474335234,13500.0,7,0,2,0,2.0
0.013058698,48,0,0.270639354,8054.0,15,0,2,0,4.0
0.9999999,43,0,0.229834827,13500.0,7,0,1,0,2.0
0.9999999,64,0,0.0,15100.0,0,0,0,0,3.0
0.068783415,57,0,0.326778836,14798.0,11,0,2,0,0.0
0.0,51,0,0.234785829,8100.0,2,0,1,0,2.0
0.040772878,39,0,0.374454302,7100.0,11,0,1,0,4.0
0.0,24,0,0.0,820.0,2,0,0,0,0.0
0.884360886,58,0,0.464922513,6000.0,14,0,2,0,1.0
0.0,42,0,0.108598726,12559.0,5,0,1,0,3.0
0.999000999,50,2,0.320169958,4000.0,4,1,1,0,0.0
0.9999999,32,0,0.0,1800.0,1,0,0,0,2.0
0.032161583,60,0,0.123011016,3267.0,6,0,0,0,0.0
0.015358925,68,0,0.238143013,10963.0,7,0,0,0,1.0
0.9999999,63,0,0.248317554,8766.0,14,0,2,0,0.0
0.0,42,0,0.78894691,4595.0,4,0,1,0,1.0
0.006666349,65,1,0.001738375,2300.0,5,0,0,0,0.0
0.0,39,0,0.290316608,5400.0,5,0,1,0,0.0
0.352906458,64,0,0.803605219,10040.0,20,0,4,0,0.0
0.015856363,83,0,0.042866863,4408.0,11,0,0,0,0.0
0.033489518,62,0,0.226731921,11850.0,28,0,3,0,0.0
0.9999999,48,0,0.000256377,7800.0,0,1,0,0,0.0
0.005731607,79,0,0.204914619,2400.0,12,0,0,0,0.0
0.261381668,60,0,0.813569682,6543.0,19,0,2,0,0.0
0.054126768,56,0,0.16399159,19500.0,14,0,2,0,4.0
1.095904096,36,0,0.616582684,2182.0,6,0,1,2,0.0
0.109544523,37,0,0.458754407,8509.0,5,0,1,0,0.0
0.037016836,56,0,0.00322546,9300.0,4,0,0,0,0.0
0.9999999,27,0,0.061155914,1487.0,1,0,0,0,0.0
0.173111935,68,1,0.280099591,11245.0,11,0,2,0,1.0
0.124136429,48,0,0.371581224,7860.0,19,0,2,0,3.0
0.865044985,38,1,0.187671987,3633.0,3,0,1,0,3.0
0.151313947,65,0,0.148529829,10576.0,5,0,1,0,0.0
0.501213529,58,0,0.460634444,11316.0,14,0,2,0,1.0
0.534073462,27,0,0.50219912,2500.0,14,0,0,0,1.0
0.119223465,49,1,0.288392439,6400.0,8,0,1,0,3.0
0.036075036,60,0,0.010930419,3750.0,3,0,0,0,0.0
0.834331337,63,0,0.444691319,6300.0,7,0,2,0,0.0
0.007600622,46,0,0.193295944,7666.0,12,0,1,0,2.0
0.088319648,54,0,0.222308632,9000.0,9,0,0,0,0.0
0.153769024,47,0,0.362656147,7604.0,6,0,2,0,1.0
0.216271744,66,0,0.199710913,4150.0,2,1,0,1,0.0
0.370077477,63,0,0.294135293,6666.0,19,0,2,0,1.0
0.007472898,35,0,0.241146319,4291.0,6,0,1,0,0.0
0.651719436,31,0,0.15819209,2300.0,5,0,0,0,0.0
0.047934741,49,0,0.209697302,7300.0,14,0,2,0,1.0
0.373146485,70,0,0.334612924,6251.0,9,0,1,0,0.0
0.001904719,76,0,0.342373439,6083.0,6,0,1,0,0.0
0.199057586,48,0,0.17750218,10320.0,9,0,1,0,2.0
0.001409661,66,1,0.109364443,22200.0,7,0,2,0,2.0
0.918871252,48,1,0.141234712,3433.0,2,3,0,0,1.0
0.725838703,44,1,0.310197087,3500.0,6,0,0,0,2.0
0.071782914,63,0,0.152242217,3500.0,5,0,0,0,0.0
0.443413437,46,0,0.623415882,8600.0,7,0,2,0,4.0
0.185640718,35,0,0.323718873,10400.0,7,0,2,0,1.0
0.729187701,52,0,0.60408666,13800.0,14,0,2,0,3.0
0.003214204,59,0,0.059683888,4238.0,5,0,0,0,0.0
0.503148564,57,0,0.345091123,1700.0,5,0,0,0,0.0
0.029859118,73,0,0.112403977,8851.0,9,0,0,0,0.0
0.01628786,68,0,0.302668583,16000.0,15,0,3,0,0.0
0.043515489,45,1,0.430597218,3666.0,6,0,1,0,2.0
0.092097244,48,0,0.204599425,8000.0,6,0,2,0,0.0
0.179830009,69,1,1.096620657,2100.0,29,0,2,0,1.0
0.48585301,58,0,0.315384615,7149.0,9,0,1,0,0.0
0.140249288,58,0,0.284593055,9300.0,15,0,2,0,3.0
0.031593681,68,0,0.000380916,10500.0,7,0,0,0,0.0
0.423832414,27,0,0.256687536,3513.0,9,0,0,0,0.0
0.427821728,43,0,0.448546377,6500.0,11,0,1,0,2.0
0.100908634,40,0,0.234127645,6000.0,7,0,0,0,0.0
0.882419116,54,0,0.30988092,11000.0,25,3,0,0,2.0
0.162163225,40,1,0.210144928,4001.0,12,0,0,0,3.0
0.06532304,60,0,0.444646428,5500.0,8,0,1,0,0.0
0.951433197,28,1,0.152623688,3334.0,4,3,0,0,4.0
0.26364909,47,0,0.3448399,8400.0,10,0,2,0,3.0
0.010878597,51,0,0.05012665,7500.0,12,0,0,0,0.0
0.063329564,37,0,0.329935275,6179.0,6,0,1,0,3.0
0.082062726,63,0,0.02191484,12000.0,6,0,0,0,0.0
0.070790662,55,0,0.023990404,2500.0,5,0,0,0,0.0
0.013498313,30,2,1066.0,1.0,12,0,2,0,2.0
0.016030276,44,0,0.09319318,7800.0,10,0,0,0,1.0
0.017766242,38,0,0.563430349,4500.0,9,0,1,0,0.0
0.04671682,42,1,0.243729459,5780.0,7,0,1,0,1.0
0.0,34,0,0.29843963,6600.0,10,0,0,0,2.0
0.027643216,67,0,0.011325783,1500.0,6,0,0,0,0.0
0.04961491,68,0,1.194675541,600.0,3,0,1,0,0.0
0.194624572,57,1,0.208013286,9633.0,8,0,1,0,0.0
0.077146143,61,0,0.503317116,2260.0,6,0,1,0,0.0
0.298614827,83,0,0.577895029,3600.0,12,0,0,0,1.0
0.772522748,47,1,0.808447937,3053.0,9,0,1,0,0.0
0.078912031,50,1,0.596621408,6333.0,7,0,1,0,0.0
0.006847226,43,0,0.475717061,8750.0,6,0,1,0,0.0
0.029167625,55,0,0.197584193,12500.0,9,0,1,0,1.0
0.319254982,58,0,0.283449453,14065.0,31,0,3,0,0.0
0.597366939,45,0,0.372179519,12098.0,12,0,1,0,4.0
0.147597558,30,0,0.339835165,3639.0,5,0,1,0,0.0
0.00728245,68,0,0.24375125,5000.0,4,0,1,0,0.0
0.046513128,64,0,0.005160973,4068.0,3,0,0,0,0.0
0.585070925,50,0,0.473840998,5370.0,5,0,1,0,0.0
0.013056972,75,0,0.735057596,4600.0,12,0,2,0,0.0
0.016898322,75,0,0.079533768,5833.0,8,0,1,0,0.0
0.230777723,36,0,0.507186602,8000.0,12,0,1,0,0.0
0.62176576,51,0,0.656469656,10100.0,7,0,2,0,1.0
0.701261675,42,0,0.627708032,9000.0,15,0,1,0,2.0
0.491120154,44,0,0.680091402,3500.0,14,0,1,0,1.0
0.041931909,35,0,0.208121827,8667.0,11,0,1,0,0.0
0.0,88,0,0.188702824,4000.0,8,0,1,0,0.0
0.685157421,70,1,0.019990005,2000.0,2,0,0,0,0.0
0.47700107,72,0,0.502540567,6100.0,9,0,1,0,1.0
1.006513164,34,0,1.107321376,3400.0,7,0,2,0,1.0
0.010486734,78,0,0.019962224,27000.0,11,0,0,0,0.0
0.008277318,60,0,0.252964978,7166.0,5,0,2,0,0.0
0.596131881,50,1,0.385910676,30405.0,34,0,4,0,3.0
0.207037867,35,0,1.356640463,2416.0,8,0,2,0,2.0
0.154175793,40,0,0.062782805,1767.0,3,0,0,0,3.0
0.11919404,47,0,0.547484172,3000.0,6,0,2,0,0.0
0.9999999,34,0,0.940402194,2734.0,8,0,1,0,1.0
0.9999999,38,1,0.538213862,5900.0,4,0,2,0,2.0
0.9999999,77,0,0.153459943,4580.0,7,0,1,0,1.0
0.150299383,25,0,0.2290024,2916.0,7,0,0,0,1.0
0.150342471,64,0,0.284387945,7000.0,7,0,1,0,1.0
0.170937825,49,0,0.298733454,10500.0,9,0,1,0,0.0
0.929512859,34,0,0.441821505,6565.0,8,0,1,0,0.0
0.158586211,33,0,0.037134016,4200.0,4,0,0,0,1.0
0.130412883,61,1,0.487503289,3800.0,11,1,1,0,1.0
0.015465657,52,0,0.231933733,3500.0,19,0,0,0,3.0
0.224841171,49,0,0.199238158,12075.0,7,0,1,0,4.0
0.026398492,37,0,0.282673904,7000.0,12,0,1,0,2.0
0.95063916,56,0,0.457090485,6000.0,6,0,2,0,2.0
0.033657051,55,0,0.254016369,6597.0,10,0,1,0,1.0
0.024022746,56,0,0.635227462,6000.0,9,0,2,0,2.0
0.066421884,58,0,0.315361575,2336.0,16,0,1,0,0.0
0.9999999,60,1,0.318011491,4002.0,5,0,0,0,2.0
0.467455984,64,0,0.202739726,6569.0,12,0,0,0,1.0
0.047977703,61,0,0.179613646,2432.0,9,0,0,0,2.0
0.279769876,67,0,0.517662742,4500.0,16,0,1,0,0.0
0.307495677,36,0,0.284114542,6250.0,7,0,2,0,2.0
0.40354328,44,0,0.335626575,25000.0,12,0,1,0,2.0
0.285648318,53,0,0.562682766,10600.0,16,0,3,0,3.0
0.048887078,56,0,0.189663129,6500.0,5,0,1,0,0.0
0.03167818,39,0,0.411886662,7234.0,14,0,1,0,3.0
0.232517832,49,0,0.684071575,3408.0,4,0,2,0,0.0
0.413699239,40,0,0.61186403,4500.0,7,0,2,0,2.0
0.07920003,63,0,0.019056545,3200.0,4,0,0,0,0.0
0.0,68,0,0.433638444,873.0,2,0,0,0,0.0
0.09149591,56,0,0.25094981,5000.0,8,0,1,0,1.0
0.298485298,48,0,0.773004508,3770.0,9,0,1,1,0.0
0.017186821,79,0,0.499464477,2800.0,8,0,1,0,0.0
0.086781797,75,0,0.496705294,4400.0,12,0,1,0,0.0
0.068527282,63,0,0.277589134,5889.0,6,0,1,0,0.0
0.016356559,68,0,0.048324933,10118.0,4,0,1,0,0.0
0.475277085,61,0,0.323734101,8333.0,10,0,1,0,1.0
0.794087623,41,0,1.272486071,3768.0,10,0,2,0,2.0
